decimalLatitude,decimalLongitude,eventDate,month,species,sst,presence,sst_sq,month_sin,month_cos,lat_abs
-21.9013,113.9015,2008-05-20 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
-21.9013,113.9015,2009-04-24 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
16.09108,-86.84148,2005-02-16 12:00:00+00:00,2,whale_shark,28.369911366048147,1,804.8518709174278,0.8660254037844386,0.5000000000000001,16.09108
-21.9013,113.9015,2003-05-25 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
16.1392,-86.9041,2006-05-28 12:00:00+00:00,5,whale_shark,28.382852796658295,1,805.5863328767736,0.49999999999999994,-0.8660254037844387,16.1392
-23.9736,35.5122,2005-11-27 12:00:00+00:00,11,whale_shark,25.938334449139678,1,672.7971939954261,-0.5000000000000004,0.8660254037844384,23.9736
1.37944,-91.81111,2003-06-16 00:00:00+00:00,6,whale_shark,26.092115092365773,1,680.7984699932617,1.2246467991473532e-16,-1.0,1.37944
28.9951072624,-113.5094255581,2024-06-26 20:20:54+00:00,6,whale_shark,22.417894165196277,1,502.5619788019413,1.2246467991473532e-16,-1.0,28.9951072624
-21.88333,113.93333,2001-05-01 12:00:00+00:00,5,whale_shark,25.55689110491427,1,653.1546829484462,0.49999999999999994,-0.8660254037844387,21.88333
12.91667,123.51667,2009-04-23 12:00:00+00:00,4,whale_shark,28.513830209574586,1,813.0385132204483,0.8660254037844387,-0.4999999999999998,12.91667
23.8803538707,58.3572094204,2025-06-03 06:01:00+00:00,6,whale_shark,28.2309258157083,1,796.9851724120253,1.2246467991473532e-16,-1.0,23.8803538707
27.78333,34.21667,2007-11-22 12:00:00+00:00,11,whale_shark,26.09119066385313,1,680.7502302575367,-0.5000000000000004,0.8660254037844384,27.78333
12.9333,123.533,2010-02-10 12:00:00+00:00,2,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844386,0.5000000000000001,12.9333
-21.9013,113.9015,2003-06-14 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
12.9333,123.533,2009-04-03 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
-23.0322,113.715,2008-04-19 12:00:00+00:00,4,whale_shark,25.03678867284756,1,626.8407870488279,0.8660254037844387,-0.4999999999999998,23.0322
21.55,-86.63333,2009-09-03 12:00:00+00:00,9,whale_shark,26.948283835644304,1,726.2100016864481,-1.0,-1.8369701987210297e-16,21.55
-21.9013,113.9015,2008-05-22 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
12.91667,123.51667,2009-05-09 12:00:00+00:00,5,whale_shark,28.513830209574586,1,813.0385132204483,0.49999999999999994,-0.8660254037844387,12.91667
-12.8870611472,45.3207654027,2015-09-03 18:39:00+00:00,9,whale_shark,27.996398181242903,1,783.7983111227009,-1.0,-1.8369701987210297e-16,12.8870611472
-21.9013,113.9015,2002-04-06 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
12.9333,123.533,2008-04-09 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
-23.0322,113.715,1999-05-30 12:00:00+00:00,5,whale_shark,25.03678867284756,1,626.8407870488279,0.49999999999999994,-0.8660254037844387,23.0322
16.06952,-87.00471,2009-01-11 12:00:00+00:00,1,whale_shark,28.413114332513047,1,807.3050660724583,0.49999999999999994,0.8660254037844387,16.06952
12.9333,123.533,2008-04-21 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
21.71667,-87.05,2002-08-27 12:00:00+00:00,8,whale_shark,26.829835167260512,1,719.8400551023689,-0.8660254037844385,-0.5000000000000004,21.71667
-10.592632431,105.5704040442,2019-12-25 02:48:00+00:00,12,whale_shark,28.06112139303335,1,787.4265338345539,-2.4492935982947064e-16,1.0,10.592632431
-23.9736,35.5122,2009-02-25 12:00:00+00:00,2,whale_shark,25.938334449139678,1,672.7971939954261,0.8660254037844386,0.5000000000000001,23.9736
-23.0322,113.715,2005-04-06 12:00:00+00:00,4,whale_shark,25.03678867284756,1,626.8407870488279,0.8660254037844387,-0.4999999999999998,23.0322
-21.9013,113.9015,2009-05-29 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
28.9456383333,-113.554795,2022-08-22 00:09:22+00:00,8,whale_shark,22.345893079586965,1,499.3389375243326,-0.8660254037844385,-0.5000000000000004,28.9456383333
12.9333,123.533,2006-04-18 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
12.9333,123.533,2009-04-02 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
12.9,123.53333,2009-04-10 12:00:00+00:00,4,whale_shark,28.48981481942721,1,811.6695484452542,0.8660254037844387,-0.4999999999999998,12.9
-23.9736,35.5122,2006-11-16 12:00:00+00:00,11,whale_shark,25.938334449139678,1,672.7971939954261,-0.5000000000000004,0.8660254037844384,23.9736
-21.9013,113.9015,1999-04-22 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
-21.9013,113.9015,2003-05-29 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
-15.9200695177,-5.6368674599,2016-01-10 19:54:00+00:00,1,whale_shark,22.408189787483785,1,502.1269695518926,0.49999999999999994,0.8660254037844387,15.9200695177
-7.8234078785,39.6869478993,2014-11-20 07:18:00+00:00,11,whale_shark,27.73071319203005,1,768.9924541386293,-0.5000000000000004,0.8660254037844384,7.8234078785
12.9333,123.533,2009-02-23 12:00:00+00:00,2,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844386,0.5000000000000001,12.9333
12.91667,123.53333,2009-04-13 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.91667
12.9333,123.533,2009-05-01 12:00:00+00:00,5,whale_shark,28.51596874092765,1,813.1604732335629,0.49999999999999994,-0.8660254037844387,12.9333
12.9333,123.533,2010-02-22 12:00:00+00:00,2,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844386,0.5000000000000001,12.9333
-23.9736,35.5122,2006-01-02 12:00:00+00:00,1,whale_shark,25.938334449139678,1,672.7971939954261,0.49999999999999994,0.8660254037844387,23.9736
12.9333,123.533,2009-03-06 12:00:00+00:00,3,whale_shark,28.51596874092765,1,813.1604732335629,1.0,6.123233995736766e-17,12.9333
-21.9013,113.9015,2002-06-26 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
12.9333,123.533,2009-03-29 12:00:00+00:00,3,whale_shark,28.51596874092765,1,813.1604732335629,1.0,6.123233995736766e-17,12.9333
24.1856968027,-110.3446457982,2019-11-13 16:40:00+00:00,11,whale_shark,25.64932818452428,1,657.8880363174316,-0.5000000000000004,0.8660254037844384,24.1856968027
-23.9736,35.5122,2008-10-20 12:00:00+00:00,10,whale_shark,25.938334449139678,1,672.7971939954261,-0.8660254037844386,0.5000000000000001,23.9736
12.9333,123.533,2009-03-17 12:00:00+00:00,3,whale_shark,28.51596874092765,1,813.1604732335629,1.0,6.123233995736766e-17,12.9333
-23.0322,113.715,2009-04-29 12:00:00+00:00,4,whale_shark,25.03678867284756,1,626.8407870488279,0.8660254037844387,-0.4999999999999998,23.0322
-21.9013,113.9015,2007-04-27 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
-21.9013,113.9015,2003-04-10 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
12.9333,123.533,2010-02-07 12:00:00+00:00,2,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844386,0.5000000000000001,12.9333
-23.0322,113.715,2002-05-24 12:00:00+00:00,5,whale_shark,25.03678867284756,1,626.8407870488279,0.49999999999999994,-0.8660254037844387,23.0322
-21.9013,113.9015,2005-05-09 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
-23.0322,113.715,2009-06-01 12:00:00+00:00,6,whale_shark,25.03678867284756,1,626.8407870488279,1.2246467991473532e-16,-1.0,23.0322
-21.9013,113.9015,2005-06-24 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
-22.83628,113.6976,1999-04-28 12:00:00+00:00,4,whale_shark,25.06446109299692,1,628.2272098823563,0.8660254037844387,-0.4999999999999998,22.83628
-21.9013,113.9015,2007-06-04 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
-23.0322,113.715,2008-04-29 12:00:00+00:00,4,whale_shark,25.03678867284756,1,626.8407870488279,0.8660254037844387,-0.4999999999999998,23.0322
-21.9013,113.9015,2001-05-26 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
-21.9013,113.9015,2009-04-04 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
16.13507,-86.88602,2006-03-26 12:00:00+00:00,3,whale_shark,28.382852796658295,1,805.5863328767736,1.0,6.123233995736766e-17,16.13507
12.9333,123.533,2007-04-21 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
23.83861,57.96861,2008-10-04 12:00:00+00:00,10,whale_shark,28.32056280511011,1,802.0542775981862,-0.8660254037844386,0.5000000000000001,23.83861
-23.9736,35.5122,2005-11-23 12:00:00+00:00,11,whale_shark,25.938334449139678,1,672.7971939954261,-0.5000000000000004,0.8660254037844384,23.9736
-2.5570498433,135.4727617377,2012-07-14 12:16:00+00:00,7,whale_shark,29.740458751123903,1,884.4948867273023,-0.4999999999999997,-0.8660254037844388,2.5570498433
-21.96667,113.9,2009-05-27 12:00:00+00:00,5,whale_shark,25.518224411162183,1,651.1797770984335,0.49999999999999994,-0.8660254037844387,21.96667
-21.9013,113.9015,2009-04-12 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
12.93028,123.54278,2007-05-04 12:00:00+00:00,5,whale_shark,28.51596874092765,1,813.1604732335629,0.49999999999999994,-0.8660254037844387,12.93028
30.38333,-87.23333,2008-08-01 12:00:00+00:00,8,whale_shark,23.126168567518576,1,534.8196726132842,-0.8660254037844385,-0.5000000000000004,30.38333
3.9169256522,73.5071884625,2013-11-12 04:20:35+00:00,11,whale_shark,29.173079101735905,1,851.0685442761402,-0.5000000000000004,0.8660254037844384,3.9169256522
-21.9013,113.9015,2004-05-19 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
12.9333,123.533,2009-12-08 12:00:00+00:00,12,whale_shark,28.51596874092765,1,813.1604732335629,-2.4492935982947064e-16,1.0,12.9333
-21.9013,113.9015,2006-06-22 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
16.1392,-86.9041,2006-06-07 12:00:00+00:00,6,whale_shark,28.382852796658295,1,805.5863328767736,1.2246467991473532e-16,-1.0,16.1392
12.9333,123.533,2008-05-05 12:00:00+00:00,5,whale_shark,28.51596874092765,1,813.1604732335629,0.49999999999999994,-0.8660254037844387,12.9333
-8.2782336028,127.1115441418,2025-04-16 01:44:00+00:00,4,whale_shark,28.831730592625718,1,831.2686889657497,0.8660254037844387,-0.4999999999999998,8.2782336028
-21.9013,113.9015,2005-05-31 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
-23.9736,35.5122,2008-11-29 12:00:00+00:00,11,whale_shark,25.938334449139678,1,672.7971939954261,-0.5000000000000004,0.8660254037844384,23.9736
12.9333,123.533,2008-04-05 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
-23.9736,35.5122,2009-02-14 12:00:00+00:00,2,whale_shark,25.938334449139678,1,672.7971939954261,0.8660254037844386,0.5000000000000001,23.9736
-23.9736,35.5122,2007-03-11 12:00:00+00:00,3,whale_shark,25.938334449139678,1,672.7971939954261,1.0,6.123233995736766e-17,23.9736
12.9333,123.533,2009-03-04 12:00:00+00:00,3,whale_shark,28.51596874092765,1,813.1604732335629,1.0,6.123233995736766e-17,12.9333
-21.9013,113.9015,2004-06-19 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
27.40243,-89.872,2008-07-22 12:00:00+00:00,7,whale_shark,26.0938121287454,1,680.8870314102606,-0.4999999999999997,-0.8660254037844388,27.40243
-23.9736,35.5122,2007-01-31 12:00:00+00:00,1,whale_shark,25.938334449139678,1,672.7971939954261,0.49999999999999994,0.8660254037844387,23.9736
-21.9013,113.9015,2005-04-11 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
12.9333,123.533,2009-04-06 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
-21.8964,113.93288,1996-04-05 12:00:00+00:00,4,whale_shark,25.55689110491427,1,653.1546829484462,0.8660254037844387,-0.4999999999999998,21.8964
24.2915402859,-110.5954859448,2017-01-16 01:09:00+00:00,1,whale_shark,25.56332790001602,1,653.4837333237375,0.49999999999999994,0.8660254037844387,24.2915402859
12.9333,123.533,2008-03-24 12:00:00+00:00,3,whale_shark,28.51596874092765,1,813.1604732335629,1.0,6.123233995736766e-17,12.9333
-21.9013,113.9015,2005-06-26 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
12.9333,123.533,2007-04-20 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
-21.9013,113.9015,2004-06-25 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
-21.92462,113.91592,1996-03-28 12:00:00+00:00,3,whale_shark,25.49266998464337,1,649.876222945937,1.0,6.123233995736766e-17,21.92462
20.0776942137,40.2414562927,2026-04-11 05:14:00+00:00,4,whale_shark,29.240728033644647,1,855.0201759375719,0.8660254037844387,-0.4999999999999998,20.0776942137
-21.9013,113.9015,2000-07-02 00:00:00+00:00,7,whale_shark,25.675786608329787,1,659.2460179564872,-0.4999999999999997,-0.8660254037844388,21.9013
-21.9013,113.9015,2009-05-15 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
-21.9013,113.9015,2005-07-15 12:00:00+00:00,7,whale_shark,25.675786608329787,1,659.2460179564872,-0.4999999999999997,-0.8660254037844388,21.9013
21.75,-87.13333,2005-07-10 12:00:00+00:00,7,whale_shark,26.64640566586432,1,710.0309349098062,-0.4999999999999997,-0.8660254037844388,21.75
21.3248845137,-86.7675066323,2018-07-08 14:16:51+00:00,7,whale_shark,26.907533951856312,1,724.0153833703001,-0.4999999999999997,-0.8660254037844388,21.3248845137
25.30635,34.86325,2005-10-16 12:00:00+00:00,10,whale_shark,26.3873176171116,1,696.2905310263282,-0.8660254037844386,0.5000000000000001,25.30635
12.9333,123.533,2008-05-06 12:00:00+00:00,5,whale_shark,28.51596874092765,1,813.1604732335629,0.49999999999999994,-0.8660254037844387,12.9333
-23.9736,35.5122,2003-11-23 12:00:00+00:00,11,whale_shark,25.938334449139678,1,672.7971939954261,-0.5000000000000004,0.8660254037844384,23.9736
-23.86794,35.39028,2005-05-15 12:00:00+00:00,5,whale_shark,25.90361441849079,1,670.997239941844,0.49999999999999994,-0.8660254037844387,23.86794
24.3259068129,-110.5674284945,2019-11-02 11:38:58+00:00,11,whale_shark,25.53865855915384,1,652.2230810010418,-0.5000000000000004,0.8660254037844384,24.3259068129
-21.9013,113.9015,2009-06-25 12:00:00+00:00,6,whale_shark,25.675786608329787,1,659.2460179564872,1.2246467991473532e-16,-1.0,21.9013
19.0119043,-112.0670123,2018-06-30 16:03:00+00:00,6,whale_shark,26.02291329894616,1,677.192016564469,1.2246467991473532e-16,-1.0,19.0119043
-21.9013,113.9015,2003-05-10 12:00:00+00:00,5,whale_shark,25.675786608329787,1,659.2460179564872,0.49999999999999994,-0.8660254037844387,21.9013
21.2374557747,-86.2346875371,2025-07-20 16:03:00+00:00,7,whale_shark,28.156893578866352,1,792.8106560116053,-0.4999999999999997,-0.8660254037844388,21.2374557747
-21.9013,113.9015,2009-04-25 12:00:00+00:00,4,whale_shark,25.675786608329787,1,659.2460179564872,0.8660254037844387,-0.4999999999999998,21.9013
12.9333,123.533,2009-04-21 12:00:00+00:00,4,whale_shark,28.51596874092765,1,813.1604732335629,0.8660254037844387,-0.4999999999999998,12.9333
12.9333,123.533,2006-05-03 12:00:00+00:00,5,whale_shark,28.51596874092765,1,813.1604732335629,0.49999999999999994,-0.8660254037844387,12.9333
3.6998076536,9.3370340665,2020-10-23 12:44:00+00:00,10,whale_shark,28.173783992210502,1,793.7621044397367,-0.8660254037844386,0.5000000000000001,3.6998076536
-23.9736,35.5122,2007-04-24 12:00:00+00:00,4,whale_shark,25.938334449139678,1,672.7971939954261,0.8660254037844387,-0.4999999999999998,23.9736
